sleep_s,test_case,producers,consumers,elapsed_s,produced,consumed,throughput
0.55,1,1,1,.560856000,1075418,1079090,1.9441e+06
0.55,2,4,1,.557321000,674936,171788,311267
0.55,3,16,1,.560582000,626279,40304,72600.5
0.55,4,1,2,.560504000,895947,1751148,3.155e+06
0.55,5,4,2,.561327000,536257,271669,489444
0.55,6,16,2,.563682000,688289,97699,175998
0.55,7,1,4,.560754000,176404,722230,1.30118e+06
0.55,8,4,4,.561162000,403583,406724,732720
0.55,9,16,4,.560982000,530609,140007,252202
0.55,10,1,16,.558270000,40666,685099,1.23884e+06
0.55,11,4,16,.560478000,155311,618241,1.11364e+06
0.55,12,16,16,.561268000,347746,336936,606861
0.56,1,1,1,.570578000,1060207,1061583,1.8787e+06
0.56,2,4,1,.570479000,650178,167937,297204
0.56,3,16,1,.566476000,659489,43769,78002.7
0.56,4,1,2,.570283000,854863,1695922,3.00143e+06
0.56,5,4,2,.570439000,558181,280665,496691
0.56,6,16,2,.570543000,634787,78355,138656
0.56,7,1,4,.570561000,183670,740573,1.31058e+06
0.56,8,4,4,.571141000,422343,426402,754596
0.56,9,16,4,.570920000,565484,145009,256579
0.56,10,1,16,.567240000,39794,687445,1.22421e+06
0.56,11,4,16,.571772000,134027,605727,1.07177e+06
0.56,12,16,16,.570690000,359316,339551,600738
0.57,1,1,1,.581045000,1095184,1096524,1.9068e+06
0.57,2,4,1,.580168000,701354,179869,312855
0.57,3,16,1,.580871000,653392,40032,69602.7
0.57,4,1,2,.576999000,831631,1670885,2.92305e+06
0.57,5,4,2,.577955000,549670,277189,484493
0.57,6,16,2,.578597000,642761,83287,145500
0.57,7,1,4,.582487000,178416,730327,1.27003e+06
0.57,8,4,4,.580909000,433573,434684,755847
0.57,9,16,4,.580505000,569070,142063,247002
0.57,10,1,16,.578749000,43690,650751,1.13527e+06
0.57,11,4,16,.580690000,140036,614298,1.06809e+06
0.57,12,16,16,.577451000,367113,362203,633310
0.58,1,1,1,.589513000,1104204,1099990,1.88378e+06
0.58,2,4,1,.590454000,709767,182145,311327
0.58,3,16,1,.585563000,667711,44106,76018.8
0.58,4,1,2,.590286000,851821,1720763,2.9413e+06
0.58,5,4,2,.590531000,560009,281510,481153
0.58,6,16,2,.590611000,637108,94563,161617
0.58,7,1,4,.588159000,182687,750115,1.28712e+06
0.58,8,4,4,.586482000,440850,444361,764488
0.58,9,16,4,.585675000,579106,143778,247802
0.58,10,1,16,.590526000,42986,704141,1.20344e+06
0.58,11,4,16,.589596000,144555,596903,1.0223e+06
0.58,12,16,16,.590644000,375993,382602,653735
0.59,1,1,1,.601131000,1144878,1143535,1.92174e+06
0.59,2,4,1,.602830000,745287,192809,324023
0.59,3,16,1,.600841000,719354,45914,77155.2
0.59,4,1,2,.600916000,858453,1662989,2.79477e+06
0.59,5,4,2,.600699000,592701,300484,504967
0.59,6,16,2,.601334000,669005,71957,121197
0.59,7,1,4,.600483000,187875,764988,1.2859e+06
0.59,8,4,4,.600748000,435626,440997,741086
0.59,9,16,4,.600549000,573464,142769,239903
0.59,10,1,16,.598368000,42768,735055,1.24059e+06
0.59,11,4,16,.601025000,139353,603700,1.01438e+06
0.59,12,16,16,.600602000,397380,379492,637554
0.6,1,1,1,.610754000,1166186,1163128,1.92246e+06
0.6,2,4,1,.610523000,736789,188523,311587
0.6,3,16,1,.610981000,694844,44080,72843.7
0.6,4,1,2,.610593000,883489,1751760,2.89521e+06
0.6,5,4,2,.610636000,591465,298138,492734
0.6,6,16,2,.610747000,744297,89195,147395
0.6,7,1,4,.609729000,190591,773469,1.28056e+06
0.6,8,4,4,.610762000,448944,455515,752821
0.6,9,16,4,.610604000,603501,158042,261161
0.6,10,1,16,.610436000,37783,745627,1.23219e+06
0.6,11,4,16,.610974000,151140,645630,1.06689e+06
0.6,12,16,16,.611393000,384617,412569,681644
0.61,1,1,1,.621489000,1179982,1168255,1.8994e+06
0.61,2,4,1,.620198000,711611,181071,294401
0.61,3,16,1,.620415000,733655,48119,78230.3
0.61,4,1,2,.620749000,940069,1857237,3.01963e+06
0.61,5,4,2,.619237000,611313,306549,499572
0.61,6,16,2,.619143000,757496,99940,162974
0.61,7,1,4,.621244000,188761,779277,1.267e+06
0.61,8,4,4,.621058000,399451,397836,646815
0.61,9,16,4,.622207000,640719,161970,262995
0.61,10,1,16,.621303000,50185,784820,1.27588e+06
0.61,11,4,16,.618274000,160965,672122,1.09788e+06
0.61,12,16,16,.620702000,381674,378413,615100
0.62,1,1,1,.629823000,1106409,1103173,1.76702e+06
0.62,2,4,1,.631530000,755462,193750,309977
0.62,3,16,1,.630664000,755704,49327,78910.3
0.62,4,1,2,.630390000,966938,1920344,3.07228e+06
0.62,5,4,2,.630475000,631410,313756,501965
0.62,6,16,2,.630681000,712990,93654,149809
0.62,7,1,4,.630592000,182388,757206,1.21136e+06
0.62,8,4,4,.630666000,450371,461709,738619
0.62,9,16,4,.629689000,614177,165642,265414
0.62,10,1,16,.630422000,44548,818786,1.30981e+06
0.62,11,4,16,.630766000,139094,649274,1.03861e+06
0.62,12,16,16,.630689000,400199,400364,640348
0.63,1,1,1,.640428000,1239501,1243892,1.95873e+06
0.63,2,4,1,.640831000,777333,197295,310669
0.63,3,16,1,.640643000,758568,49315,77646.9
0.63,4,1,2,.638481000,755040,1475830,2.33113e+06
0.63,5,4,2,.638359000,613583,309889,490415
0.63,6,16,2,.640711000,721219,94163,148256
0.63,7,1,4,.642116000,196456,820430,1.29192e+06
0.63,8,4,4,.640681000,437709,457858,720965
0.63,9,16,4,.640522000,659308,170545,268507
0.63,10,1,16,.639838000,53252,778439,1.22725e+06
0.63,11,4,16,.640396000,159374,647285,1.01913e+06
0.63,12,16,16,.636155000,437343,439364,696472
0.64,1,1,1,.651250000,1282308,1280821,1.98545e+06
0.64,2,4,1,.650347000,742371,191175,296364
0.64,3,16,1,.650544000,783107,49963,77444.8
0.64,4,1,2,.650499000,928222,1858568,2.88147e+06
0.64,5,4,2,.650487000,601630,302092,468293
0.64,6,16,2,.650621000,728377,89788,139173
0.64,7,1,4,.650644000,198180,808581,1.25354e+06
0.64,8,4,4,.650625000,444511,456093,707059
0.64,9,16,4,.649112000,650282,159702,248024
0.64,10,1,16,.650493000,52485,779587,1.20846e+06
0.64,11,4,16,.650618000,161915,668648,1.03644e+06
0.64,12,16,16,.649516000,447384,398008,618012
0.65,1,1,1,.660910000,1252808,1253158,1.91314e+06
0.65,2,4,1,.660661000,759657,195616,298624
0.65,3,16,1,.661092000,808719,47685,72787.3
0.65,4,1,2,.658850000,881826,1748510,2.67729e+06
0.65,5,4,2,.659129000,656533,331365,507275
0.65,6,16,2,.664161000,794704,95797,146230
0.65,7,1,4,.660484000,202875,825023,1.26132e+06
0.65,8,4,4,.660997000,451051,458566,700028
0.65,9,16,4,.659746000,656419,178887,273423
0.65,10,1,16,.657251000,50873,896792,1.37606e+06
0.65,11,4,16,.658631000,175837,675777,1.03556e+06
0.65,12,16,16,.661042000,447174,462571,705992
0.66,1,1,1,.670794000,1233744,1223111,1.83912e+06
0.66,2,4,1,.670579000,807671,206583,310641
0.66,3,16,1,.672046000,818897,54761,82298.3
0.66,4,1,2,.669135000,1012897,2015038,3.03755e+06
0.66,5,4,2,.668944000,648980,328402,495206
0.66,6,16,2,.672084000,741007,91953,138245
0.66,7,1,4,.670726000,200795,808324,1.21543e+06
0.66,8,4,4,.667296000,505433,502695,759795
0.66,9,16,4,.671925000,688072,189375,284790
0.66,10,1,16,.671120000,52601,842777,1.26706e+06
0.66,11,4,16,.667457000,173944,716222,1.08299e+06
0.66,12,16,16,.671182000,412840,496505,746366
0.67,1,1,1,.680955000,1275794,1277703,1.89275e+06
0.67,2,4,1,.678043000,788120,198236,294984
0.67,3,16,1,.680916000,871568,53434,79146
0.67,4,1,2,.681222000,1043925,2053019,3.04129e+06
0.67,5,4,2,.676340000,657684,328250,489657
0.67,6,16,2,.675945000,757851,96253,143634
0.67,7,1,4,.681023000,214185,855365,1.26711e+06
0.67,8,4,4,.685362000,484219,480116,711210
0.67,9,16,4,.679350000,714503,196004,290974
0.67,10,1,16,.676250000,51136,812096,1.21117e+06
0.67,11,4,16,.678591000,170350,765030,1.13733e+06
0.67,12,16,16,.681365000,407555,480055,710882
0.68,1,1,1,.690649000,1360556,1360452,1.9859e+06
0.68,2,4,1,.691156000,824371,209902,306411
0.68,3,16,1,.691059000,831685,59547,86911.3
0.68,4,1,2,.690596000,807418,1593232,2.32579e+06
0.68,5,4,2,.690581000,688034,347880,507792
0.68,6,16,2,.690709000,753827,114324,166873
0.68,7,1,4,.690615000,214992,868783,1.26821e+06
0.68,8,4,4,.690371000,486718,493043,719696
0.68,9,16,4,.690343000,705157,162348,236954
0.68,10,1,16,.690339000,50419,862430,1.25879e+06
0.68,11,4,16,.690676000,180225,688772,1.0053e+06
0.68,12,16,16,.691464000,440647,432996,631901
0.69,1,1,1,.700951000,1330320,1333940,1.91917e+06
0.69,2,4,1,.700290000,806692,207267,298198
0.69,3,16,1,.700075000,869051,63259,91051.1
0.69,4,1,2,.701067000,1116289,2202647,3.16911e+06
0.69,5,4,2,.700883000,673423,340754,490247
0.69,6,16,2,.696563000,785628,102672,148646
0.69,7,1,4,.701097000,216370,892860,1.2846e+06
0.69,8,4,4,.700581000,504192,509754,733389
0.69,9,16,4,.700726000,693585,177831,255822
0.69,10,1,16,.700667000,49945,841781,1.21096e+06
0.69,11,4,16,.700520000,167023,731848,1.05282e+06
0.69,12,16,16,.700834000,483601,464082,667535
0.7,1,1,1,.710225000,1364705,1368232,1.94069e+06
0.7,2,4,1,.711277000,871197,219694,311592
0.7,3,16,1,.710516000,834041,59994,85078.3
0.7,4,1,2,.710700000,1033468,2031574,2.88148e+06
0.7,5,4,2,.710961000,676979,340919,483535
0.7,6,16,2,.710086000,842044,103020,146195
0.7,7,1,4,.710346000,219221,890852,1.26351e+06
0.7,8,4,4,.710512000,526156,535378,759309
0.7,9,16,4,.710690000,693860,201570,285862
0.7,10,1,16,.710366000,52942,842754,1.19553e+06
0.7,11,4,16,.710560000,183304,755406,1.07129e+06
0.7,12,16,16,.711049000,452820,447977,635184
0.71,1,1,1,.722204000,1397750,1397249,1.95401e+06
0.71,2,4,1,.720978000,869465,219404,306835
0.71,3,16,1,.720613000,818776,62014,86715.7
0.71,4,1,2,.720715000,893736,1807548,2.52786e+06
0.71,5,4,2,.721064000,683442,344405,481648
0.71,6,16,2,.723800000,778758,97758,136697
0.71,7,1,4,.719275000,221414,885024,1.24132e+06
0.71,8,4,4,.720803000,517710,527417,737569
0.71,9,16,4,.720501000,725440,188808,264012
0.71,10,1,16,.720880000,57696,890198,1.24482e+06
0.71,11,4,16,.720434000,184857,737502,1.03128e+06
0.71,12,16,16,.720567000,461841,469787,656857
0.72,1,1,1,.730617000,1384702,1389228,1.91602e+06
0.72,2,4,1,.728186000,866645,221410,306555
0.72,3,16,1,.726033000,855359,59422,82503.2
0.72,4,1,2,.726732000,1049200,2078537,2.88229e+06
0.72,5,4,2,.731142000,732480,367605,506984
0.72,6,16,2,.727349000,795520,102343,141798
0.72,7,1,4,.728383000,225090,914845,1.26513e+06
0.72,8,4,4,.731049000,508499,538575,742793
0.72,9,16,4,.730654000,758092,187819,259013
0.72,10,1,16,.730652000,60503,902659,1.24483e+06
0.72,11,4,16,.729569000,182952,742839,1.02612e+06
0.72,12,16,16,.727496000,519949,481314,667611
0.73,1,1,1,.742529000,1387607,1402213,1.90762e+06
0.73,2,4,1,.740367000,887204,225401,306650
0.73,3,16,1,.741788000,935113,59977,81459.6
0.73,4,1,2,.741263000,1145881,2258900,3.07321e+06
0.73,5,4,2,.740533000,732527,369562,502761
0.73,6,16,2,.741092000,857033,113309,154134
0.73,7,1,4,.738468000,222399,878355,1.19798e+06
0.73,8,4,4,.740718000,533155,538735,732928
0.73,9,16,4,.736558000,757990,199353,272812
0.73,10,1,16,.740244000,54663,909531,1.23777e+06
0.73,11,4,16,.739773000,179954,762778,1.03874e+06
0.73,12,16,16,.741139000,464989,441419,600410
0.74,1,1,1,.750886000,1437363,1439386,1.93198e+06
0.74,2,4,1,.750837000,912811,235023,315450
0.74,3,16,1,.750567000,892833,53648,71997.8
0.74,4,1,2,.752879000,1067499,2096530,2.81395e+06
0.74,5,4,2,.751015000,744570,375305,503752
0.74,6,16,2,.750902000,869906,104055,139641
0.74,7,1,4,.746527000,235753,959685,1.29568e+06
0.74,8,4,4,.750913000,560003,561372,753596
0.74,9,16,4,.750638000,760961,195802,262783
0.74,10,1,16,.750328000,55638,937050,1.25779e+06
0.74,11,4,16,.750576000,187594,745524,1.00051e+06
0.74,12,16,16,.750643000,467976,466849,626451
0.75,1,1,1,.759926000,1341575,1342270,1.77994e+06
0.75,2,4,1,.761430000,932300,240252,318182
0.75,3,16,1,.761198000,896358,60748,80445.7
0.75,4,1,2,.760862000,1190301,2336863,3.09501e+06
0.75,5,4,2,.762002000,758330,379729,502913
0.75,6,16,2,.760691000,926905,115306,152701
0.75,7,1,4,.757609000,225382,931707,1.23983e+06
0.75,8,4,4,.757835000,524363,526551,700543
0.75,9,16,4,.758629000,738925,172766,229669
0.75,10,1,16,.759362000,64192,930685,1.23583e+06
0.75,11,4,16,.765290000,196461,777392,1.02932e+06
0.75,12,16,16,.757699000,477104,485674,646274
0.76,1,1,1,.772033000,1505178,1506356,1.96899e+06
0.76,2,4,1,.770541000,918449,235201,307429
0.76,3,16,1,.770628000,928825,57829,75580.8
0.76,4,1,2,.771214000,1252630,2472754,3.23215e+06
0.76,5,4,2,.771020000,766236,387959,507112
0.76,6,16,2,.771354000,877358,115594,151067
0.76,7,1,4,.770713000,232754,924874,1.20891e+06
0.76,8,4,4,.770875000,560420,564234,737471
0.76,9,16,4,.771236000,825096,212052,277134
0.76,10,1,16,.770486000,54468,961645,1.25685e+06
0.76,11,4,16,.770753000,174795,828183,1.08239e+06
0.76,12,16,16,.768124000,496863,483004,633210
0.77,1,1,1,.780973000,1458528,1451765,1.87312e+06
0.77,2,4,1,.780179000,961485,243492,314219
0.77,3,16,1,.780690000,921280,68396,88242.2
0.77,4,1,2,.777762000,1036151,2055459,2.66213e+06
0.77,5,4,2,.781042000,784174,393548,507759
0.77,6,16,2,.781063000,901549,107636,138859
0.77,7,1,4,.782025000,245488,1007697,1.30018e+06
0.77,8,4,4,.780936000,553777,551678,711780
0.77,9,16,4,.783538000,828237,207951,268255
0.77,10,1,16,.781348000,55692,1010198,1.30323e+06
0.77,11,4,16,.780404000,169088,840067,1.08372e+06
0.77,12,16,16,.780732000,515523,546326,704849
0.78,1,1,1,.791804000,1487501,1491779,1.90024e+06
0.78,2,4,1,.790448000,941291,238697,304052
0.78,3,16,1,.786456000,1025201,62827,80443.9
0.78,4,1,2,.791087000,918588,1863076,2.37323e+06
0.78,5,4,2,.791871000,791540,401025,511507
0.78,6,16,2,.791309000,956327,134531,171353
0.78,7,1,4,.791180000,245731,999826,1.27355e+06
0.78,8,4,4,.786242000,570120,580899,744086
0.78,9,16,4,.786139000,860533,224466,287541
0.78,10,1,16,.790588000,66515,1063860,1.35502e+06
0.78,11,4,16,.791450000,217203,923178,1.17572e+06
0.78,12,16,16,.791944000,535804,540580,688394
0.79,1,1,1,.802767000,1530854,1531563,1.92639e+06
0.79,2,4,1,.798656000,988561,247721,312418
0.79,3,16,1,.800601000,1018217,70191,88270.4
0.79,4,1,2,.802201000,941479,1860154,2.33973e+06
0.79,5,4,2,.801395000,786368,394301,495941
0.79,6,16,2,.797461000,984130,130801,165376
0.79,7,1,4,.800840000,248552,1044531,1.31446e+06
0.79,8,4,4,.801608000,577436,601506,756524
0.79,9,16,4,.800640000,856548,230661,290087
0.79,10,1,16,.797978000,61096,1056195,1.3331e+06
0.79,11,4,16,.798727000,206147,885267,1.1161e+06
0.79,12,16,16,.801212000,542858,557196,700626
0.8,1,1,1,.809260000,1570731,1570714,1.9553e+06
0.8,2,4,1,.810061000,975848,250424,311067
0.8,3,16,1,.810591000,969829,61526,76415.4
0.8,4,1,2,.809782000,916080,1764126,2.19527e+06
0.8,5,4,2,.810896000,755696,381328,473651
0.8,6,16,2,.807972000,913224,119332,148725
0.8,7,1,4,.806215000,244392,1034550,1.29256e+06
0.8,8,4,4,.806653000,601077,594928,743031
0.8,9,16,4,.807436000,833903,200606,250249
0.8,10,1,16,.810779000,64362,999750,1.24172e+06
0.8,11,4,16,.810909000,206387,847892,1.05309e+06
0.8,12,16,16,.810997000,561269,526725,654138
0.81,1,1,1,.821880000,1484061,1484486,1.82137e+06
0.81,2,4,1,.821237000,1020525,262122,321599
0.81,3,16,1,.820666000,955627,52532,64445.4
0.81,4,1,2,.821726000,769518,1508484,1.85083e+06
0.81,5,4,2,.821320000,834890,412029,505508
0.81,6,16,2,.820821000,939425,108160,132693
0.81,7,1,4,.820999000,248307,1028635,1.26207e+06
0.81,8,4,4,.816656000,542872,546450,673910
0.81,9,16,4,.821406000,832165,214937,263676
0.81,10,1,16,.824542000,63683,1053896,1.29274e+06
0.81,11,4,16,.818681000,223468,823727,1.01455e+06
0.81,12,16,16,.822008000,522619,553100,678486
0.91,1,1,1,.922771000,1653491,1656682,1.81046e+06
0.91,2,4,1,.921052000,1140476,291737,318822
0.91,3,16,1,.921450000,1132948,73778,80616.7
0.91,4,1,2,.921352000,910186,1822348,1.99149e+06
0.91,5,4,2,.922182000,910629,470643,514331
0.91,6,16,2,.921983000,1028536,131110,143257
0.91,7,1,4,.921342000,293437,1201669,1.31321e+06
0.91,8,4,4,.921471000,651809,659288,720434
0.91,9,16,4,.921314000,933209,229008,250243
0.91,10,1,16,.921166000,70699,1208538,1.32061e+06
0.91,11,4,16,.918552000,241258,960859,1.05301e+06
0.91,12,16,16,.919714000,563647,600397,657907
0.92,1,1,1,.933124000,1809183,1801402,1.94739e+06
0.92,2,4,1,.931041000,1120087,287129,310387
0.92,3,16,1,.930820000,1151539,69395,75009.5
0.92,4,1,2,.931480000,1152561,2292326,2.47809e+06
0.92,5,4,2,.931278000,920900,463663,501224
0.92,6,16,2,.931954000,1099344,120946,130734
0.92,7,1,4,.930587000,286610,1170377,1.26522e+06
0.92,8,4,4,.931032000,691231,697476,753945
0.92,9,16,4,.930483000,1003495,245029,264855
0.92,10,1,16,.930443000,84910,1205844,1.30345e+06
0.92,11,4,16,.928241000,243124,1020775,1.10691e+06
0.92,12,16,16,.931249000,634969,602989,651710
0.93,1,1,1,.942358000,1867278,1865384,1.99493e+06
0.93,2,4,1,.940734000,1152426,294952,315438
0.93,3,16,1,.940783000,1082471,75495,80732.2
0.93,4,1,2,.941785000,875365,1723405,1.84311e+06
0.93,5,4,2,.941375000,920933,462761,494905
0.93,6,16,2,.941586000,1080591,136170,145609
0.93,7,1,4,.940889000,285439,1178787,1.26066e+06
0.93,8,4,4,.941642000,687582,713949,763536
0.93,9,16,4,.939558000,1057496,293225,314229
0.93,10,1,16,.941019000,76290,1216943,1.30199e+06
0.93,11,4,16,.941255000,221335,991768,1.06047e+06
0.93,12,16,16,.942043000,604573,665000,711002
0.94,1,1,1,.952092000,1704437,1708733,1.80807e+06
0.94,2,4,1,.951867000,1153386,294733,311867
0.94,3,16,1,.951310000,1193814,75158,79557.9
0.94,4,1,2,.951638000,971193,1931029,2.04331e+06
0.94,5,4,2,.951254000,925123,468041,495227
0.94,6,16,2,.951203000,1030640,135551,143415
0.94,7,1,4,.950681000,295150,1230004,1.3034e+06
0.94,8,4,4,.951995000,633632,640617,677848
0.94,9,16,4,.952012000,961046,248793,263228
0.94,10,1,16,.951947000,66104,1229893,1.30129e+06
0.94,11,4,16,.951491000,223773,1033507,1.09346e+06
0.94,12,16,16,.951101000,676410,642224,679436
0.95,1,1,1,.962678000,1787843,1790280,1.87455e+06
0.95,2,4,1,.960799000,1161283,294915,308937
0.95,3,16,1,.961429000,1220261,76987,80600.8
0.95,4,1,2,.961348000,1175219,2321916,2.43118e+06
0.95,5,4,2,.960056000,952835,488260,511569
0.95,6,16,2,.961856000,1139102,144684,151532
0.95,7,1,4,.961275000,296871,1220119,1.2775e+06
0.95,8,4,4,.961693000,665101,654883,685658
0.95,9,16,4,.961260000,964482,247793,259427
0.95,10,1,16,.960241000,80358,1230083,1.28889e+06
0.95,11,4,16,.961942000,234316,946355,990707
0.95,12,16,16,.959462000,599813,613977,644484
0.96,1,1,1,.966733000,1741105,1748063,1.8195e+06
0.96,2,4,1,.968356000,1192832,306852,318704
0.96,3,16,1,.976818000,1217971,73693,76528.8
0.96,4,1,2,.971493000,1134474,2275502,2.35794e+06
0.96,5,4,2,.969809000,991279,490019,508627
0.96,6,16,2,.968242000,1071636,143172,149068
0.96,7,1,4,.971320000,311723,1241686,1.28665e+06
0.96,8,4,4,.970331000,663236,671829,697426
0.96,9,16,4,.972199000,964938,311046,322274
0.96,10,1,16,.969309000,74121,1168716,1.21335e+06
0.96,11,4,16,.971645000,245709,1029366,1.06653e+06
0.96,12,16,16,.973831000,580671,606236,627975
0.97,1,1,1,.981091000,1791151,1784551,1.83156e+06
0.97,2,4,1,.981215000,1174675,304612,312402
0.97,3,16,1,.981218000,1289273,78017,80075.3
0.97,4,1,2,.981495000,983511,1974730,2.02526e+06
0.97,5,4,2,.981252000,958605,483900,496276
0.97,6,16,2,.978270000,1089606,126084,129766
0.97,7,1,4,.981449000,308852,1239242,1.27096e+06
0.97,8,4,4,.981744000,640210,654530,671213
0.97,9,16,4,.976928000,1091886,275633,284053
0.97,10,1,16,.980463000,77527,1241664,1.27457e+06
0.97,11,4,16,.977420000,249414,1016315,1.0466e+06
0.97,12,16,16,.981307000,560056,655611,672237
0.98,1,1,1,.991118000,1762345,1762820,1.78966e+06
0.98,2,4,1,.993750000,1238184,317255,321780
0.98,3,16,1,.987552000,1205178,76309,77785.4
0.98,4,1,2,.992432000,1035135,2040907,2.07195e+06
0.98,5,4,2,.991840000,981309,482605,489923
0.98,6,16,2,.990967000,1159260,145164,147351
0.98,7,1,4,.991023000,313385,1253470,1.27311e+06
0.98,8,4,4,.990005000,628971,643913,655093
0.98,9,16,4,.991668000,1084876,251292,255053
0.98,10,1,16,.991589000,67344,1192939,1.21136e+06
0.98,11,4,16,.993302000,246133,1070495,1.08664e+06
0.98,12,16,16,.991952000,616229,583568,592313
0.99,1,1,1,1.001440000,1882113,1888256,1.89763e+06
0.99,2,4,1,1.000949000,1263497,322471,324071
0.99,3,16,1,.996896000,1161886,70230,70883.9
0.99,4,1,2,1.001076000,934369,1928343,1.93796e+06
0.99,5,4,2,.998963000,981519,497582,501380
0.99,6,16,2,1.002380000,1163437,154444,155199
0.99,7,1,4,.998725000,310039,1291237,1.30069e+06
0.99,8,4,4,1.004036000,632857,652337,655557
0.99,9,16,4,1.001934000,1022295,255386,256624
0.99,10,1,16,1.002063000,74866,1219119,1.22498e+06
0.99,11,4,16,1.001988000,248753,1017163,1.02209e+06
0.99,12,16,16,1.001848000,650465,721737,725174
1,1,1,1,1.011099000,1699218,1705165,1.69662e+06
1,2,4,1,1.010926000,1254772,318779,317170
1,3,16,1,1.008032000,1207565,77148,76957.3
1,4,1,2,1.011091000,1472768,2868806,2.85446e+06
1,5,4,2,1.010459000,998433,492130,489662
1,6,16,2,1.007780000,1191917,156483,156149
1,7,1,4,1.010398000,310695,1273327,1.26694e+06
1,8,4,4,1.012880000,742660,735932,732203
1,9,16,4,1.010863000,989463,253145,251849
1,10,1,16,1.010757000,98166,1246251,1.2399e+06
1,11,4,16,1.008682000,252895,1057857,1.05505e+06
1,12,16,16,1.011545000,727972,703544,699854
2,1,1,1,2.012882000,3680525,3690058,1.84038e+06
2,2,4,1,2.011172000,2495523,640430,319410
2,3,16,1,2.011008000,2558371,156970,78304.5
2,4,1,2,2.012446000,2593740,5115911,2.55237e+06
2,5,4,2,2.011940000,1891950,952478,475036
2,6,16,2,2.010577000,2312192,301019,150124
2,7,1,4,2.010390000,624194,2571891,1.28271e+06
2,8,4,4,2.010772000,1476827,1485333,741458
2,9,16,4,2.010953000,2030342,526439,262543
2,10,1,16,2.010932000,144216,2612668,1.303e+06
2,11,4,16,2.012320000,547074,2232416,1.11482e+06
2,12,16,16,2.011513000,1310021,1421594,708930
3,1,1,1,3.011762000,5983332,5979400,1.98978e+06
3,2,4,1,3.010313000,3619537,922514,307370
3,3,16,1,3.011305000,3534154,227474,75710.3
3,4,1,2,3.009305000,4450072,8744586,2.91176e+06
3,5,4,2,3.010878000,2902048,1461534,486354
3,6,16,2,3.010695000,3505208,467611,155610
3,7,1,4,3.009487000,936177,3843028,1.27951e+06
3,8,4,4,3.010742000,2209308,2220704,739118
3,9,16,4,3.009415000,3072440,806769,268616
3,10,1,16,3.010636000,228246,3751119,1.24824e+06
3,11,4,16,3.009449000,771425,3174668,1.05692e+06
3,12,16,16,3.009490000,1945425,2055847,684455
4,1,1,1,4.013484000,7549593,7544186,1.88366e+06
4,2,4,1,4.010877000,4843357,1233263,307927
4,3,16,1,4.009006000,4972826,311442,77835.4
4,4,1,2,4.007522000,5582428,10964126,2.74005e+06
4,5,4,2,4.013303000,3943279,1985227,495679
4,6,16,2,4.011117000,4469640,580242,144874
4,7,1,4,4.010527000,1233515,5057383,1.26275e+06
4,8,4,4,4.011152000,2777240,2784837,695325
4,9,16,4,4.011609000,4406209,1121536,280026
4,10,1,16,4.011493000,297779,4846295,1.21011e+06
4,11,4,16,4.011755000,1104201,4495727,1.12263e+06
4,12,16,16,4.011859000,2867652,2751466,686970
5,1,1,1,5.011242000,9098293,9108109,1.82019e+06
5,2,4,1,5.011438000,6275343,1599402,319556
5,3,16,1,5.011491000,5846124,369624,73849.2
5,4,1,2,5.011081000,6242300,12367297,2.47096e+06
5,5,4,2,5.011819000,4850316,2449179,489338
5,6,16,2,5.011578000,5804090,764455,152735
5,7,1,4,5.011352000,1558801,6370297,1.27278e+06
5,8,4,4,5.011121000,3685986,3741306,747503
5,9,16,4,5.009938000,5313631,1325138,264836
5,10,1,16,5.010414000,383265,6267390,1.25232e+06
5,11,4,16,5.009831000,1310584,5323130,1.06389e+06
5,12,16,16,5.008572000,3132150,3405090,680730
6,1,1,1,6.023969000,11111347,11103966,1.8491e+06
6,2,4,1,6.011917000,7378461,1899520,316319
6,3,16,1,6.008089000,7548013,495645,82582.6
6,4,1,2,6.011121000,9052658,17725074,2.9517e+06
6,5,4,2,6.011752000,6077941,3062360,509965
6,6,16,2,6.011358000,6999600,899669,149816
6,7,1,4,6.011233000,1863453,7645599,1.27368e+06
6,8,4,4,6.007013000,4339161,4384820,730763
6,9,16,4,6.011518000,6187637,1647380,274331
6,10,1,16,6.011747000,463629,7727845,1.28687e+06
6,11,4,16,6.011976000,1580111,6401459,1.06599e+06
6,12,16,16,6.013179000,3816083,3983617,663359
7,1,1,1,7.012535000,13952465,13952153,1.99173e+06
7,2,4,1,7.010687000,8406980,2159846,308331
7,3,16,1,7.010963000,8353520,539511,77016.4
7,4,1,2,7.011556000,11098465,21788581,3.11041e+06
7,5,4,2,7.010761000,6898673,3491780,498502
7,6,16,2,7.011387000,7980015,1070496,152820
7,7,1,4,7.012811000,2182597,8878943,1.2675e+06
7,8,4,4,7.008044000,5081002,5137782,733735
7,9,16,4,7.011486000,7249008,1881083,268528
7,10,1,16,7.011167000,570418,9119519,1.30184e+06
7,11,4,16,7.010363000,1761358,7400451,1.05668e+06
7,12,16,16,7.012352000,4510490,4580655,653888
8,1,1,1,8.008905000,15246235,15251632,1.90605e+06
8,2,4,1,8.011944000,10243041,2605421,325471
8,3,16,1,8.012574000,10032367,671517,83886
8,4,1,2,8.011313000,12442338,24638744,3.0779e+06
8,5,4,2,8.011297000,7723876,3878856,484551
8,6,16,2,8.011092000,9195694,1190623,148732
